id,comment,label,comment_w_tone,combine_comment
train_006052,chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh đang sử dụng cho mẹ luon nè hihi,0,chat luong san pham tuyet voi rat dang tien thoi gian giao hang rat nhanh dang su dung cho me luon ne hihi,chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh đang sử dụng cho mẹ luon nè hihi chat luong san pham tuyet voi rat dang tien thoi gian giao hang rat nhanh dang su dung cho me luon ne hihi
train_010971,mình đã dùng sản phẩm của quaker oats từ 3 năm nay do brand vẫn chưa về việt nam nên toàn phải mua hàng từ các nhà cung cấp không chính thức nên lần nào cũng có một chút lo lắng tuy nhiên lần này là lần tệ nhất từ trước đến giờ nếu bạn nào thường xuyên mua cả thùng yến mạch 452kg thì sẽ biết nó được đóng gói như thế nào xem hình bên dưới các bạn có thể thấy sản phẩm không còn nguyên niêm phong lớp băng keo dán lại cẩu thả mình không cần biết đây có phải thực sự là yến mạch quaker oats hay không chỉ cần việc giao một sản phẩm như thế này cho khách là không thể nào chấp nhận được,1,minh da dung san pham cua quaker oats tu 3 nam nay do brand van chua ve viet nam nen toan phai mua hang tu cac nha cung cap khong chinh thuc nen lan nao cung co mot chut lo lang tuy nhien lan nay la lan te nhat tu truoc den gio neu ban nao thuong xuyen mua ca thung yen mach 452kg thi se biet no duoc dong goi nhu the nao xem hinh ben duoi cac ban co the thay san pham khong con nguyen niem phong lop bang keo dan lai cau tha minh khong can biet day co phai thuc su la yen mach quaker oats hay khong chi can viec giao mot san pham nhu the nay cho khach la khong the nao chap nhan duoc,mình đã dùng sản phẩm của quaker oats từ 3 năm nay do brand vẫn chưa về việt nam nên toàn phải mua hàng từ các nhà cung cấp không chính thức nên lần nào cũng có một chút lo lắng tuy nhiên lần này là lần tệ nhất từ trước đến giờ nếu bạn nào thường xuyên mua cả thùng yến mạch 452kg thì sẽ biết nó được đóng gói như thế nào xem hình bên dưới các bạn có thể thấy sản phẩm không còn nguyên niêm phong lớp băng keo dán lại cẩu thả mình không cần biết đây có phải thực sự là yến mạch quaker oats hay không chỉ cần việc giao một sản phẩm như thế này cho khách là không thể nào chấp nhận được minh da dung san pham cua quaker oats tu 3 nam nay do brand van chua ve viet nam nen toan phai mua hang tu cac nha cung cap khong chinh thuc nen lan nao cung co mot chut lo lang tuy nhien lan nay la lan te nhat tu truoc den gio neu ban nao thuong xuyen mua ca thung yen mach 452kg thi se biet no duoc dong goi nhu the nao xem hinh ben duoi cac ban co the thay san pham khong con nguyen niem phong lop bang keo dan lai cau tha minh khong can biet day co phai thuc su la yen mach quaker oats hay khong chi can viec giao mot san pham nhu the nay cho khach la khong the nao chap nhan duoc
train_008030,giao hàng nhanhchất lượng chưa sử dụng chưa bít,0,giao hang nhanhchat luong chua su dung chua bit,giao hàng nhanhchất lượng chưa sử dụng chưa bít giao hang nhanhchat luong chua su dung chua bit
train_008247,mùi rất hắc cảm quan thấy k phải hàng chính hãng hicc,1,mui rat hac cam quan thay k phai hang chinh hang hicc,mùi rất hắc cảm quan thấy k phải hàng chính hãng hicc mui rat hac cam quan thay k phai hang chinh hang hicc
train_001874,mạng mạnh đánh liên quân mượt 😊😊 giao hàng nhanh,0,mang manh danh lien quan muot 😊😊 giao hang nhanh,mạng mạnh đánh liên quân mượt 😊😊 giao hàng nhanh mang manh danh lien quan muot 😊😊 giao hang nhanh
train_008857,"mình đang dùng 1 con x-mini xam15 cảm giác rất ổn, nếu so sánh trong 2 con thì con nào ok hơn vậy, thích con xiaomi vì được cái giá mềm mà có bluetooth nữa",0,"minh dang dung 1 con x-mini xam15 cam giac rat on, neu so sanh trong 2 con thi con nao ok hon vay, thich con xiaomi vi duoc cai gia mem ma co bluetooth nua","mình đang dùng 1 con x-mini xam15 cảm giác rất ổn, nếu so sánh trong 2 con thì con nào ok hơn vậy, thích con xiaomi vì được cái giá mềm mà có bluetooth nữa minh dang dung 1 con x-mini xam15 cam giac rat on, neu so sanh trong 2 con thi con nao ok hon vay, thich con xiaomi vi duoc cai gia mem ma co bluetooth nua"
train_007750,thời gian giao hàng rất nhanhđồng hồ cũng khá đẹp nhưng khi mở ra đang chạy vù vù rồi k có còn nút bảo vệ như lúc mới nữa tuy nhiên vẫn cho 5 sao,0,thoi gian giao hang rat nhanhdong ho cung kha dep nhung khi mo ra dang chay vu vu roi k co con nut bao ve nhu luc moi nua tuy nhien van cho 5 sao,thời gian giao hàng rất nhanhđồng hồ cũng khá đẹp nhưng khi mở ra đang chạy vù vù rồi k có còn nút bảo vệ như lúc mới nữa tuy nhiên vẫn cho 5 sao thoi gian giao hang rat nhanhdong ho cung kha dep nhung khi mo ra dang chay vu vu roi k co con nut bao ve nhu luc moi nua tuy nhien van cho 5 sao
train_006898,khan mong tien nao cua do,0,khan mong tien nao cua do,khan mong tien nao cua do khan mong tien nao cua do
train_010651,ok tốt nhất trong tầm giá rùi,0,ok tot nhat trong tam gia rui,ok tốt nhất trong tầm giá rùi ok tot nhat trong tam gia rui
train_006468,kho ga kho cung vun nhieu da vay con bi moc nua chu,1,kho ga kho cung vun nhieu da vay con bi moc nua chu,kho ga kho cung vun nhieu da vay con bi moc nua chu kho ga kho cung vun nhieu da vay con bi moc nua chu
train_009293,cảm thấy bị lừa đảo,1,cam thay bi lua dao,cảm thấy bị lừa đảo cam thay bi lua dao
train_012365,mình đặt màu vàng mà lại gửi màu trắng vậy,1,minh dat mau vang ma lai gui mau trang vay,mình đặt màu vàng mà lại gửi màu trắng vậy minh dat mau vang ma lai gui mau trang vay
train_004338,giày đẹp lắm ạ nhưng đế hơi nặng nhưng vẫn cho 5 sao 😘😘😘,0,giay dep lam a nhung de hoi nang nhung van cho 5 sao 😘😘😘,giày đẹp lắm ạ nhưng đế hơi nặng nhưng vẫn cho 5 sao 😘😘😘 giay dep lam a nhung de hoi nang nhung van cho 5 sao 😘😘😘
train_004080,chất lượng sản phẩm tuyệt vờiđống gói chắc chắn,0,chat luong san pham tuyet voidóng gói chác chán,chất lượng sản phẩm tuyệt vờiđống gói chắc chắn chat luong san pham tuyet voidóng gói chác chán
train_013587,đúng 1 tuần k hơn k kém rất không đáng tiền,1,dung 1 tuan k hon k kem rat khong dang tien,đúng 1 tuần k hơn k kém rất không đáng tiền dung 1 tuan k hon k kem rat khong dang tien
train_005163,máy cũ không phải máy mới hơi thất vọng chữ tín cần đặt hàng đầu shop ạ,1,may cu khong phai may moi hoi that vong chu tin can dat hang dau shop a,máy cũ không phải máy mới hơi thất vọng chữ tín cần đặt hàng đầu shop ạ may cu khong phai may moi hoi that vong chu tin can dat hang dau shop a
train_014399,giày đẹp mà size 39 hơi chật chân so với mẫu khác,0,giay dep ma size 39 hoi chat chan so voi mau khac,giày đẹp mà size 39 hơi chật chân so với mẫu khác giay dep ma size 39 hoi chat chan so voi mau khac
train_002858,máy mp3 nghe xong xạc pin không vô còn cục xạc thì quá mau hết pin khi xã pin lần đầu,1,may mp3 nghe xong xac pin khong vo con cuc xac thi qua mau het pin khi xa pin lan dau,máy mp3 nghe xong xạc pin không vô còn cục xạc thì quá mau hết pin khi xã pin lần đầu may mp3 nghe xong xac pin khong vo con cuc xac thi qua mau het pin khi xa pin lan dau
train_006378,cốc bé tý,1,coc be ty,cốc bé tý coc be ty
train_011906,giao hàng date cũ sx từ tháng 11 2017,1,giao hang date cu sx tu thang 11 2017,giao hàng date cũ sx từ tháng 11 2017 giao hang date cu sx tu thang 11 2017
train_014712,chất lượng sản phẩm tạm được màu nhạt hơn nhiều so với hình giày bị gãy form đóng gói sản phẩm rất kém,1,chat luong san pham tam duoc mau nhat hon nhieu so voi hinh giay bi gay form dong goi san pham rat kem,chất lượng sản phẩm tạm được màu nhạt hơn nhiều so với hình giày bị gãy form đóng gói sản phẩm rất kém chat luong san pham tam duoc mau nhat hon nhieu so voi hinh giay bi gay form dong goi san pham rat kem
train_004670,chất lượng sản phẩm tuyệt vời rất nhừ và nhanh,0,chat luong san pham tuyet voi rat nhu va nhanh,chất lượng sản phẩm tuyệt vời rất nhừ và nhanh chat luong san pham tuyet voi rat nhu va nhanh
train_004454,nhận hàng shop rồi ưng lắm đây là lần mua thứ2 đều hài lòng về chất vải giá rẻ so với chất lượng,0,nhan hang shop roi ung lam day la lan mua thu2 deu hai long ve chat vai gia re so voi chat luong,nhận hàng shop rồi ưng lắm đây là lần mua thứ2 đều hài lòng về chất vải giá rẻ so với chất lượng nhan hang shop roi ung lam day la lan mua thu2 deu hai long ve chat vai gia re so voi chat luong
train_004982,bàn phím không có đèn không như miêu tả,1,ban phim khong co den khong nhu mieu ta,bàn phím không có đèn không như miêu tả ban phim khong co den khong nhu mieu ta
train_002028,đóng gói sản phẩm mình k hài lòng vì son để chung mặt nạ mình đặt mặt nạ xanh với tím nhưng lúc nhận chỉ có mặt nạ xanh,1,dong goi san pham minh k hai long vi son de chung mat na minh dat mat na xanh voi tim nhung luc nhan chi co mat na xanh,đóng gói sản phẩm mình k hài lòng vì son để chung mặt nạ mình đặt mặt nạ xanh với tím nhưng lúc nhận chỉ có mặt nạ xanh dong goi san pham minh k hai long vi son de chung mat na minh dat mat na xanh voi tim nhung luc nhan chi co mat na xanh
train_009004,sữa uống rất ngon,0,sua uong rat ngon,sữa uống rất ngon sua uong rat ngon
train_002266,chưa dùng nên ko biết,0,chua dung nen ko biet,chưa dùng nên ko biết chua dung nen ko biet
train_007452,chất lượng sản phẩm tuyệt vời 💚💚,0,chat luong san pham tuyet voi 💚💚,chất lượng sản phẩm tuyệt vời 💚💚 chat luong san pham tuyet voi 💚💚
train_008167,hàng không đúng mẫu chất lượng sản phẩm rất kém,1,hang khong dung mau chat luong san pham rat kem,hàng không đúng mẫu chất lượng sản phẩm rất kém hang khong dung mau chat luong san pham rat kem
train_013906,nói chung cơm chiên ăn ngon giòn cơm chiên hơi lạt shop làm mặn thêm chút ăn ok hơn góp ý chút cho shop,1,noi chung com chien an ngon gion com chien hoi lat shop lam man them chut an ok hon gop y chut cho shop,nói chung cơm chiên ăn ngon giòn cơm chiên hơi lạt shop làm mặn thêm chút ăn ok hơn góp ý chút cho shop noi chung com chien an ngon gion com chien hoi lat shop lam man them chut an ok hon gop y chut cho shop
train_005435,mùi thơm cực mình mê ngay từ khi mở nắp sẽ mua thêm nhiều mùi khác,0,mui thom cuc minh me ngay tu khi mo nap se mua them nhieu mui khac,mùi thơm cực mình mê ngay từ khi mở nắp sẽ mua thêm nhiều mùi khác mui thom cuc minh me ngay tu khi mo nap se mua them nhieu mui khac
train_010466,"sp phù hợp giá tiền, giao hàng chậm, nhầm size 1 đôi",0,"sp phu hop gia tien, giao hang cham, nham size 1 doi","sp phù hợp giá tiền, giao hàng chậm, nhầm size 1 đôi sp phu hop gia tien, giao hang cham, nham size 1 doi"
train_010577,mình mua được 1 tháng thì không nhận sim nữa khuyên mọi người cứ điẹn thoại chính hãng nổi tiếng mà dùng không nên ham của rẻ,1,minh mua duoc 1 thang thi khong nhan sim nua khuyen moi nguoi cu dien thoai chinh hang noi tieng ma dung khong nen ham cua re,mình mua được 1 tháng thì không nhận sim nữa khuyên mọi người cứ điẹn thoại chính hãng nổi tiếng mà dùng không nên ham của rẻ minh mua duoc 1 thang thi khong nhan sim nua khuyen moi nguoi cu dien thoai chinh hang noi tieng ma dung khong nen ham cua re
train_005350,màu vàng nhah bong tróc quá,0,mau vang nhah bong troc qua,màu vàng nhah bong tróc quá mau vang nhah bong troc qua
train_004226,shop giao hàng nhanh bọc rất kĩ hàng real sau 30 ngày nữa em sẽ quay lại review xem tác dụng của toner em cám ơn shop,0,shop giao hang nhanh boc rat ki hang real sau 30 ngay nua em se quay lai review xem tac dung cua toner em cam on shop,shop giao hàng nhanh bọc rất kĩ hàng real sau 30 ngày nữa em sẽ quay lại review xem tác dụng của toner em cám ơn shop shop giao hang nhanh boc rat ki hang real sau 30 ngay nua em se quay lai review xem tac dung cua toner em cam on shop
train_005738,sản phẩm kém mới nhận mặt xước k ưng,1,san pham kem moi nhan mat xuoc k ung,sản phẩm kém mới nhận mặt xước k ưng san pham kem moi nhan mat xuoc k ung
train_005361,hơn cả sự mong đợi mới hôm qua đặt hôm nay đã nhận rất đáng tiền thanks shop,0,hon ca su mong doi moi hom qua dat hom nay da nhan rat dang tien thanks shop,hơn cả sự mong đợi mới hôm qua đặt hôm nay đã nhận rất đáng tiền thanks shop hon ca su mong doi moi hom qua dat hom nay da nhan rat dang tien thanks shop
train_004509,sách dịch một cách máy móc từ 1 cuốn sách nước ngoài các chế độ dinh dưỡng và cách thức ăn uống không phù hợp với người việt nam thật phí tiền khi mua cuốn sách này,1,sach dich mot cach may moc tu 1 cuon sach nuoc ngoai cac che do dinh duong va cach thuc an uong khong phu hop voi nguoi viet nam that phi tien khi mua cuon sach nay,sách dịch một cách máy móc từ 1 cuốn sách nước ngoài các chế độ dinh dưỡng và cách thức ăn uống không phù hợp với người việt nam thật phí tiền khi mua cuốn sách này sach dich mot cach may moc tu 1 cuon sach nuoc ngoai cac che do dinh duong va cach thuc an uong khong phu hop voi nguoi viet nam that phi tien khi mua cuon sach nay
